user_id,username,user_id_normalise
1,0.0014942099364960778,0.0
6,0.00037355248412401944,0.0018268176835951773
8,0.00037355248412401944,0.002557544757033248
14,0.00037355248412401944,0.0047497259773474606
15,0.00037355248412401944,0.005115089514066497
16,0.00037355248412401944,0.005480453050785532
17,0.00037355248412401944,0.005845816587504567
18,0.00037355248412401944,0.006211180124223603
19,0.00037355248412401944,0.006576543660942638
20,0.00037355248412401944,0.006941907197661673
21,0.00037355248412401944,0.007307270734380709
22,0.00037355248412401944,0.007672634271099744
23,0.00037355248412401944,0.008037997807818779
24,0.00037355248412401944,0.008403361344537815
25,0.00037355248412401944,0.008768724881256849
26,0.00037355248412401944,0.009134088417975885
30,0.00037355248412401944,0.010595542564852027
31,0.00037355248412401944,0.010960906101571062
32,0.00037355248412401944,0.011326269638290098
33,0.00037355248412401944,0.011691633175009134
34,0.00037355248412401944,0.012056996711728168
35,0.00037355248412401944,0.012422360248447204
36,0.00037355248412401944,0.01278772378516624
37,0.00037355248412401944,0.013153087321885274
38,0.00037355248412401944,0.01351845085860431
39,0.00037355248412401944,0.013883814395323347
42,0.00037355248412401944,0.014979905005480453
45,0.00037355248412401944,0.01607599561563756
46,0.00037355248412401944,0.016441359152356595
51,0.00037355248412401944,0.018268176835951774
52,0.00037355248412401944,0.018633540372670808
53,0.00037355248412401944,0.018998903909389842
54,0.00037355248412401944,0.01936426744610888
55,0.00037355248412401944,0.019729630982827914
56,0.00037355248412401944,0.02009499451954695
57,0.00037355248412401944,0.020460358056265986
58,0.00037355248412401944,0.02082572159298502
59,0.00037355248412401944,0.021191085129704055
60,0.00037355248412401944,0.021556448666423093
61,0.00037355248412401944,0.021921812203142127
62,0.00037355248412401944,0.02228717573986116
63,0.00037355248412401944,0.0226525392765802
64,0.00037355248412401944,0.023017902813299233
65,0.00037355248412401944,0.023383266350018268
66,0.00037355248412401944,0.023748629886737305
67,0.00037355248412401944,0.02411399342345634
68,0.00037355248412401944,0.024479356960175374
69,0.00037355248412401944,0.02484472049689441
70,0.00037355248412401944,0.025210084033613446
71,0.00037355248412401944,0.02557544757033248
72,0.00037355248412401944,0.025940811107051518
73,0.00037355248412401944,0.026306174643770552
74,0.00037355248412401944,0.026671538180489587
75,0.00037355248412401944,0.027036901717208624
76,0.00037355248412401944,0.02740226525392766
77,0.00037355248412401944,0.027767628790646693
78,0.00037355248412401944,0.02813299232736573
79,0.00037355248412401944,0.028498355864084765
80,0.00037355248412401944,0.0288637194008038
81,0.00037355248412401944,0.029229082937522837
82,0.00037355248412401944,0.02959444647424187
83,0.00037355248412401944,0.029959810010960906
84,0.00037355248412401944,0.030325173547679943
85,0.00037355248412401944,0.030690537084398978
86,0.00037355248412401944,0.031055900621118012
87,0.00037355248412401944,0.031421264157837046
88,0.00037355248412401944,0.03178662769455608
89,0.00037355248412401944,0.032151991231275115
90,0.00037355248412401944,0.03251735476799415
91,0.00037355248412401944,0.032882718304713184
92,0.00037355248412401944,0.03324808184143222
93,0.00037355248412401944,0.03361344537815126
94,0.00037355248412401944,0.03397880891487029
95,0.00037355248412401944,0.03434417245158933
96,0.00037355248412401944,0.034709535988308365
97,0.00037355248412401944,0.035074899525027396
98,0.00037355248412401944,0.035440263061746434
99,0.00037355248412401944,0.03580562659846547
100,0.00037355248412401944,0.0361709901351845
101,0.00037355248412401944,0.03653635367190354
102,0.00037355248412401944,0.03690171720862258
103,0.00037355248412401944,0.03726708074534161
105,0.00037355248412401944,0.037997807818779684
107,0.00037355248412401944,0.03872853489221775
108,0.00037355248412401944,0.03909389842893679
109,0.00037355248412401944,0.03945926196565582
110,0.00037355248412401944,0.03982462550237486
111,0.00037355248412401944,0.0401899890390939
112,0.00037355248412401944,0.04055535257581293
113,0.00037355248412401944,0.040920716112531966
114,0.00037355248412401944,0.041286079649251003
115,0.00037355248412401944,0.041651443185970034
116,0.00037355248412401944,0.04201680672268907
117,0.00037355248412401944,0.04238217025940811
118,0.00037355248412401944,0.04274753379612714
119,0.00037355248412401944,0.04311289733284618
120,0.00037355248412401944,0.043478260869565216
121,0.00037355248412401944,0.04384362440628425
122,0.00037355248412401944,0.044208987943003285
123,0.00037355248412401944,0.04457435147972232
124,0.00037355248412401944,0.04493971501644135
125,0.00037355248412401944,0.04530507855316039
126,0.00037355248412401944,0.04567044208987943
127,0.00037355248412401944,0.04603580562659846
128,0.00037355248412401944,0.0464011691633175
129,0.00037355248412401944,0.046766532700036535
130,0.00037355248412401944,0.047131896236755566
131,0.00037355248412401944,0.047497259773474604
132,0.00037355248412401944,0.04786262331019364
133,0.00037355248412401944,0.04822798684691267
134,0.00037355248412401944,0.04859335038363171
135,0.00037355248412401944,0.04895871392035075
136,0.00037355248412401944,0.04932407745706978
137,0.00037355248412401944,0.049689440993788817
138,0.00037355248412401944,0.050054804530507854
139,0.00037355248412401944,0.050420168067226885
140,0.00037355248412401944,0.05078553160394592
141,0.00037355248412401944,0.05115089514066496
142,0.00037355248412401944,0.05151625867738399
143,0.00037355248412401944,0.05188162221410303
144,0.00037355248412401944,0.05224698575082207
145,0.00037355248412401944,0.0526123492875411
146,0.00037355248412401944,0.052977712824260136
147,0.00037355248412401944,0.05334307636097917
148,0.00037355248412401944,0.053708439897698204
149,0.00037355248412401944,0.05407380343441724
150,0.00037355248412401944,0.05443916697113628
151,0.00037355248412401944,0.05480453050785531
152,0.00037355248412401944,0.05516989404457435
153,0.00037355248412401944,0.055535257581293386
154,0.00037355248412401944,0.05590062111801242
155,0.00037355248412401944,0.056265984654731455
156,0.00037355248412401944,0.05663134819145049
157,0.00037355248412401944,0.05699671172816952
158,0.00037355248412401944,0.05736207526488856
159,0.00037355248412401944,0.0577274388016076
160,0.00037355248412401944,0.05809280233832663
161,0.00037355248412401944,0.05845816587504567
162,0.00037355248412401944,0.058823529411764705
163,0.00037355248412401944,0.059188892948483736
164,0.00037355248412401944,0.059554256485202774
165,0.00037355248412401944,0.05991962002192181
166,0.00037355248412401944,0.06028498355864084
167,0.00037355248412401944,0.06065034709535988
168,0.00037355248412401944,0.06101571063207892
169,0.00037355248412401944,0.06138107416879795
170,0.00037355248412401944,0.061746437705516986
171,0.00037355248412401944,0.062111801242236024
172,0.00037355248412401944,0.062477164778955055
173,0.00037355248412401944,0.06284252831567409
174,0.00037355248412401944,0.06320789185239313
